0.96	7.949836423	0.397491821
0.68	7.679934569	0.383996728
0.65	7.851690294	0.392584515
0.69	7.675027263	0.383751363
0.58	7.557251908	0.377862595
0.46	6.68865867	0.334432933
0.37	7.076335878	0.353816794
0.35	6.723009815	0.336150491
0.34	6.624863686	0.331243184
0.32	6.340239913	0.317011996
0.12	6.035986914	0.301799346
